time,open,high,low,close,volume,filename,coin,minutelyInterval,ma50,ma100,ma200,position
2023-08-27 17:51:00,0.468,0.4683,0.468,0.4683,1351.8000000000002,STXUSDT.json,STXUSDT,1,0.47085217391304346,0.47119021739130434,0.4708452702702703,BUY
2023-08-27 17:52:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4708088888888889,0.4712010989010989,0.4708452702702703,BUY
2023-08-27 17:53:00,0.4679,0.4679,0.4679,0.4679,566.0,STXUSDT.json,STXUSDT,1,0.47069555555555553,0.4711714285714285,0.4708255033557047,BUY
2023-08-27 17:54:00,0.4679,0.4679,0.4679,0.4679,3942.0,STXUSDT.json,STXUSDT,1,0.4706347826086957,0.47114285714285714,0.47080600000000006,BUY
2023-08-27 17:55:00,0.4679,0.4679,0.4679,0.4679,1320.3,STXUSDT.json,STXUSDT,1,0.4705391304347826,0.4711153846153846,0.47078675496688743,BUY
2023-08-27 17:56:00,0.4678,0.4678,0.4677,0.4677,11964.6,STXUSDT.json,STXUSDT,1,0.47043478260869565,0.4710846153846153,0.47076644736842105,BUY
2023-08-27 17:57:00,0.4674,0.4675,0.4674,0.4675,14788.8,STXUSDT.json,STXUSDT,1,0.4703195652173914,0.4710516483516484,0.4707450980392157,BUY
2023-08-27 17:58:00,0.4678,0.4678,0.4676,0.4677,214910.0,STXUSDT.json,STXUSDT,1,0.4702065217391304,0.4710252747252748,0.47072532467532463,BUY
2023-08-27 17:59:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4701577777777778,0.47103555555555554,0.47072532467532463,BUY
2023-08-27 18:00:00,0.4679,0.4679,0.4673,0.4673,8779.800000000001,STXUSDT.json,STXUSDT,1,0.47004,0.4710033333333333,0.47070322580645163,BUY
2023-08-27 18:01:00,0.4673,0.4673,0.4665,0.4671,1027990.0,STXUSDT.json,STXUSDT,1,0.46991777777777777,0.47096777777777776,0.4706801282051282,BUY
2023-08-27 18:02:00,0.467,0.4671,0.4669,0.4671,1443.0,STXUSDT.json,STXUSDT,1,0.4697977777777778,0.47092666666666666,0.4706573248407643,BUY
